time,proton_density_cm3,flow_speed_km_s,flow_pressure_npa,scalar_b_nt,bz_gsm_nt,proton_flux_cm2_s
2026-02-23 09:00:00,2.4,684.0,2.18,6.4,-2.5,164160000.0
2026-02-23 10:00:00,2.2,692.0,2.06,5.7,-1.3,152240000.0
2026-02-23 11:00:00,2.2,692.0,2.17,5.1,-0.1,152240000.0
2026-02-23 12:00:00,2.2,694.0,2.16,4.9,-2.0,152680000.00000003
2026-02-23 13:00:00,2.1,685.0,2.02,4.8,-0.6,143850000.0
2026-02-23 14:00:00,2.3,698.0,2.24,4.9,-1.5,160540000.0
2026-02-23 15:00:00,2.5,674.0,2.18,5.1,0.9,168500000.0
2026-02-23 16:00:00,2.2,678.0,1.99,4.8,-0.4,149160000.0
2026-02-23 17:00:00,2.0,676.0,1.76,4.5,2.2,135200000.0
2026-02-23 18:00:00,2.1,657.0,1.79,4.3,2.4,137970000.0
2026-02-23 19:00:00,2.2,656.0,1.84,4.7,-1.9,144320000.0
2026-02-23 20:00:00,2.1,658.0,1.79,4.6,-2.6,138180000.0
2026-02-23 21:00:00,2.2,665.0,1.9,4.5,-1.4,146300000.00000003
2026-02-23 22:00:00,2.0,635.0,1.61,4.3,-1.6,127000000.0
2026-02-23 23:00:00,1.9,611.0,1.4,4.3,-0.6,116089999.99999999
2026-02-24 00:00:00,2.2,613.0,1.66,4.2,-0.7,134860000.0
2026-02-24 01:00:00,2.5,616.0,1.9,4.2,-0.3,154000000.0
2026-02-24 02:00:00,2.2,603.0,1.57,4.9,-2.6,132660000.00000001
2026-02-24 03:00:00,2.3,611.0,1.65,5.3,-3.9,140530000.0
2026-02-24 04:00:00,2.1,604.0,1.49,5.4,-3.3,126840000.00000001
2026-02-24 05:00:00,2.2,602.0,1.57,5.2,-2.4,132440000.00000001
2026-02-24 06:00:00,2.4,615.0,1.83,5.0,-2.4,147600000.0
2026-02-24 07:00:00,2.5,628.0,1.94,4.8,1.7,157000000.0
2026-02-24 08:00:00,2.4,606.0,1.78,4.5,0.7,145440000.0
2026-02-24 09:00:00,2.4,591.0,1.7,4.6,-1.0,141840000.0
2026-02-24 10:00:00,2.5,599.0,1.8,4.7,-1.1,149750000.0
2026-02-24 11:00:00,2.5,601.0,1.83,4.5,-2.1,150250000.0
2026-02-24 12:00:00,2.6,605.0,1.91,4.7,-2.6,157300000.0
2026-02-24 13:00:00,2.5,593.0,1.82,4.7,-1.8,148250000.0
2026-02-24 14:00:00,2.9,584.0,1.98,5.1,1.2,169360000.0
2026-02-24 15:00:00,3.0,596.0,2.11,4.8,1.4,178800000.0
2026-02-24 16:00:00,2.9,583.0,1.95,4.6,-1.2,169070000.0
2026-02-24 17:00:00,2.9,588.0,1.98,4.6,-3.1,170520000.0
2026-02-24 18:00:00,2.9,600.0,2.07,4.6,-1.7,174000000.0
2026-02-24 19:00:00,2.9,563.0,1.84,4.7,-0.6,163270000.0
2026-02-24 20:00:00,2.7,566.0,1.76,5.0,-1.9,152820000.0
2026-02-24 21:00:00,2.3,539.0,1.34,5.1,-1.1,123969999.99999999
2026-02-24 22:00:00,2.3,551.0,1.46,4.9,-3.3,126730000.0
2026-02-24 23:00:00,2.4,547.0,1.51,5.0,-1.7,131280000.0
2026-02-25 00:00:00,2.6,550.0,1.64,5.0,-1.6,143000000.0
2026-02-25 01:00:00,2.4,534.0,1.42,4.8,-0.6,128159999.99999999
2026-02-25 02:00:00,2.4,525.0,1.34,5.1,-0.4,126000000.0
2026-02-25 03:00:00,2.4,525.0,1.37,5.3,-2.1,126000000.0
2026-02-25 04:00:00,2.8,536.0,1.66,4.8,0.8,150080000.0
2026-02-25 05:00:00,2.3,531.0,1.32,4.9,-0.8,122130000.0
2026-02-25 06:00:00,2.5,544.0,1.52,4.8,0.9,136000000.0
2026-02-25 07:00:00,2.6,547.0,1.56,5.0,1.8,142220000.0
2026-02-25 08:00:00,3.0,556.0,1.85,4.1,2.3,166800000.0
2026-02-25 09:00:00,2.8,547.0,1.73,5.0,-0.6,153160000.0
2026-02-25 10:00:00,3.1,561.0,1.94,4.8,-0.1,173910000.0
2026-02-25 11:00:00,3.1,551.0,1.85,4.8,-1.8,170810000.0
2026-02-25 12:00:00,3.1,543.0,1.77,5.3,-2.1,168330000.0
2026-02-25 13:00:00,3.3,558.0,2.0,5.4,-1.3,184140000.0
2026-02-25 14:00:00,3.2,560.0,1.98,4.6,-0.8,179200000.0
2026-02-25 15:00:00,3.0,559.0,1.86,4.9,-0.5,167700000.0
2026-02-25 16:00:00,2.8,564.0,1.76,5.3,0.2,157919999.99999997
2026-02-25 17:00:00,2.7,564.0,1.64,5.4,1.4,152280000.00000003
2026-02-25 18:00:00,2.5,557.0,1.51,5.8,0.6,139250000.0
2026-02-25 19:00:00,2.8,538.0,1.58,5.1,-0.3,150640000.0
2026-02-25 20:00:00,2.6,544.0,1.49,5.6,-2.5,141440000.0
2026-02-25 21:00:00,2.4,544.0,1.37,5.8,-4.0,130559999.99999999
2026-02-25 22:00:00,2.5,529.0,1.34,5.7,-1.7,132250000.0
2026-02-25 23:00:00,2.5,525.0,1.3,5.6,-2.5,131250000.0
2026-02-26 00:00:00,2.5,533.0,1.35,5.6,-4.0,133250000.0
2026-02-26 01:00:00,2.6,522.0,1.36,5.7,-4.0,135720000.0
2026-02-26 02:00:00,2.7,522.0,1.38,6.0,-3.9,140940000.0
2026-02-26 03:00:00,2.6,531.0,1.38,6.1,-4.2,138060000.0
2026-02-26 04:00:00,3.0,538.0,1.61,5.8,-3.5,161400000.0
2026-02-26 05:00:00,2.8,562.0,1.7,5.5,-2.1,157360000.0
2026-02-26 06:00:00,2.9,549.0,1.72,5.9,-3.4,159210000.0
2026-02-26 07:00:00,2.5,544.0,1.45,5.9,-3.8,136000000.0
2026-02-26 08:00:00,2.7,550.0,1.58,5.8,-2.8,148500000.0
2026-02-26 09:00:00,2.6,529.0,1.43,5.7,-3.0,137540000.0
2026-02-26 10:00:00,2.5,529.0,1.37,5.7,-1.8,132250000.0
2026-02-26 11:00:00,2.5,535.0,1.41,5.5,-1.8,133750000.0
2026-02-26 12:00:00,2.2,511.0,1.14,5.6,-2.7,112420000.0
2026-02-26 13:00:00,2.4,514.0,1.25,5.5,-0.5,123359999.99999999
2026-02-26 14:00:00,2.5,548.0,1.46,5.1,0.4,137000000.0
2026-02-26 15:00:00,2.5,549.0,1.47,5.1,1.2,137250000.0
2026-02-26 16:00:00,2.5,532.0,1.38,5.0,-1.0,133000000.0
2026-02-26 17:00:00,2.5,550.0,1.46,4.8,0.2,137500000.0
2026-02-26 18:00:00,2.4,507.0,1.2,4.9,-1.7,121680000.0
2026-02-26 19:00:00,2.7,538.0,1.5,4.6,-0.6,145260000.0
2026-02-26 20:00:00,2.8,518.0,1.46,4.4,0.1,145040000.0
2026-02-26 21:00:00,2.7,528.0,1.43,4.5,-0.7,142560000.0
2026-02-26 22:00:00,2.8,530.0,1.47,4.5,0.5,148400000.0
2026-02-26 23:00:00,2.8,496.0,1.27,4.8,-2.8,138880000.0
2026-02-27 00:00:00,2.8,492.0,1.25,4.9,-3.4,137760000.0
2026-02-27 01:00:00,2.8,475.0,1.17,4.7,-2.2,133000000.0
2026-02-27 02:00:00,2.7,463.0,1.07,4.7,-1.5,125010000.00000001
2026-02-27 03:00:00,2.6,461.0,1.04,4.5,-0.1,119860000.00000001
2026-02-27 04:00:00,2.8,465.0,1.16,4.5,-1.9,130200000.0
2026-02-27 05:00:00,2.5,449.0,0.96,4.6,-1.3,112250000.0
2026-02-27 06:00:00,2.5,443.0,0.91,4.6,-0.6,110750000.0
2026-02-27 07:00:00,2.4,447.0,0.9,4.4,-0.3,107280000.0
2026-02-27 08:00:00,2.6,458.0,1.03,4.5,-0.9,119080000.0
2026-02-27 09:00:00,2.9,476.0,1.26,4.4,-0.8,138040000.0
2026-02-27 10:00:00,3.0,469.0,1.26,4.5,-0.3,140700000.0
2026-02-27 11:00:00,2.6,446.0,1.0,4.4,-1.4,115960000.00000001
2026-02-27 12:00:00,2.9,456.0,1.18,4.1,-0.8,132239999.99999999
2026-02-27 13:00:00,3.1,488.0,1.42,4.4,-3.3,151280000.0
2026-02-27 14:00:00,3.3,465.0,1.38,4.6,-3.2,153450000.0
2026-02-27 15:00:00,3.5,441.0,1.3,4.7,-1.5,154350000.0
2026-02-27 16:00:00,3.2,444.0,1.24,4.2,0.3,142080000.00000003
2026-02-27 17:00:00,3.3,451.0,1.3,4.1,-0.9,148830000.0
2026-02-27 18:00:00,3.0,446.0,1.15,4.4,-2.6,133800000.0
2026-02-27 19:00:00,2.9,429.0,1.03,4.3,-0.5,124409999.99999999
2026-02-27 20:00:00,3.1,431.0,1.09,4.5,-1.9,133610000.00000001
2026-02-27 21:00:00,3.2,439.0,1.18,4.5,-2.2,140480000.00000003
2026-02-27 22:00:00,3.3,448.0,1.27,4.3,-2.2,147840000.0
2026-02-27 23:00:00,2.6,406.0,0.84,4.3,-1.2,105560000.00000001
2026-02-28 00:00:00,3.4,443.0,1.28,4.3,-0.5,150620000.0
2026-02-28 01:00:00,3.2,457.0,1.29,4.2,1.1,146240000.0
2026-02-28 02:00:00,3.1,440.0,1.17,4.1,-1.5,136400000.0
2026-02-28 03:00:00,3.2,446.0,1.23,3.9,0.2,142720000.0
2026-02-28 04:00:00,3.0,425.0,1.05,4.3,-3.0,127500000.0
2026-02-28 05:00:00,3.1,431.0,1.13,3.9,-0.5,133610000.00000001
2026-02-28 06:00:00,3.1,432.0,1.12,4.0,-2.8,133920000.0
2026-02-28 07:00:00,3.2,429.0,1.15,3.9,0.6,137280000.00000003
2026-02-28 08:00:00,3.2,435.0,1.16,3.9,0.1,139200000.0
2026-02-28 09:00:00,3.1,422.0,1.07,4.0,1.4,130820000.0
2026-02-28 10:00:00,3.2,420.0,1.1,3.9,-0.0,134400000.0
2026-02-28 11:00:00,2.9,405.0,0.93,4.2,1.5,117450000.0
2026-02-28 12:00:00,3.1,406.0,0.98,4.5,-2.8,125860000.00000001
2026-02-28 13:00:00,2.8,403.0,0.87,4.4,-2.9,112839999.99999999
2026-02-28 14:00:00,2.5,391.0,0.74,4.1,-1.7,97750000.0
2026-02-28 15:00:00,2.9,400.0,0.91,4.0,-2.7,116000000.0
2026-02-28 16:00:00,3.1,420.0,1.07,3.9,-2.2,130200000.0
2026-02-28 17:00:00,2.9,395.0,0.89,3.9,0.8,114550000.0
2026-02-28 18:00:00,3.0,410.0,0.99,4.0,-3.0,123000000.0
2026-02-28 19:00:00,3.0,408.0,0.98,4.2,-3.0,122400000.0
2026-02-28 20:00:00,2.9,390.0,0.86,4.3,-3.2,113100000.0
2026-02-28 21:00:00,2.9,386.0,0.84,4.2,-2.8,111939999.99999999
2026-02-28 22:00:00,3.0,385.0,0.86,4.2,-2.3,115500000.0
2026-02-28 23:00:00,3.1,387.0,0.89,4.2,-3.5,119970000.0
2026-03-01 00:00:00,3.4,389.0,0.99,4.3,-2.3,132259999.99999999
2026-03-01 01:00:00,3.3,402.0,1.02,4.6,-4.3,132659999.99999999
2026-03-01 02:00:00,3.4,397.0,1.03,4.5,-3.4,134980000.0
2026-03-01 03:00:00,3.4,395.0,1.03,4.3,0.3,134300000.0
2026-03-01 04:00:00,3.5,389.0,1.05,4.2,-1.7,136150000.0
2026-03-01 05:00:00,3.6,378.0,1.02,4.3,-1.9,136080000.0
2026-03-01 06:00:00,3.7,382.0,1.07,4.1,-0.9,141340000.0
2026-03-01 07:00:00,3.7,374.0,1.04,3.8,-1.2,138380000.0
2026-03-01 08:00:00,3.5,373.0,0.98,3.7,1.7,130550000.0
2026-03-01 09:00:00,3.5,378.0,0.98,3.9,2.9,132300000.0
2026-03-01 10:00:00,3.4,393.0,1.0,4.3,-3.6,133620000.0
2026-03-01 11:00:00,3.5,402.0,1.08,4.4,-2.7,140700000.0
2026-03-01 12:00:00,3.4,402.0,1.04,4.3,-2.3,136680000.0
2026-03-01 13:00:00,3.2,401.0,0.98,4.0,0.3,128320000.0
2026-03-01 14:00:00,3.5,398.0,1.05,3.6,-1.4,139300000.0
2026-03-01 15:00:00,3.2,355.0,0.77,4.0,-0.9,113600000.0
2026-03-01 16:00:00,3.7,356.0,0.89,3.9,-0.9,131720000.0
2026-03-01 17:00:00,4.0,360.0,1.0,3.8,-2.1,144000000.0
2026-03-01 18:00:00,4.3,359.0,1.08,3.7,-1.6,154370000.0
2026-03-01 19:00:00,4.8,362.0,1.19,4.0,-1.2,173760000.0
2026-03-01 20:00:00,5.4,361.0,1.31,4.3,-1.3,194940000.0
2026-03-01 21:00:00,7.3,365.0,1.85,3.6,-2.2,266450000.0
2026-03-01 22:00:00,7.0,361.0,1.72,4.2,1.6,252700000.0
2026-03-01 23:00:00,8.6,356.0,2.0,4.5,0.3,306160000.0
2026-03-02 00:00:00,8.8,351.0,2.01,4.8,-1.8,308880000.0
2026-03-02 01:00:00,11.0,355.0,2.57,3.6,1.2,390500000.0
2026-03-02 02:00:00,10.6,353.0,2.42,3.9,2.9,374180000.0
2026-03-02 03:00:00,8.2,347.0,1.83,5.3,1.3,284539999.99999994
2026-03-02 04:00:00,7.2,340.0,1.56,5.3,-0.2,244800000.0
2026-03-02 05:00:00,7.5,337.0,1.6,5.0,-1.5,252750000.0
2026-03-02 06:00:00,8.0,340.0,1.74,4.5,2.3,272000000.0
2026-03-02 07:00:00,10.1,340.0,2.17,4.1,2.5,343400000.0
2026-03-02 08:00:00,12.5,341.0,2.72,3.7,3.1,426250000.0
2026-03-02 09:00:00,13.7,342.0,3.02,3.8,1.6,468539999.99999994
2026-03-02 10:00:00,13.2,339.0,2.8,4.3,0.6,447480000.0
2026-03-02 11:00:00,13.6,338.0,2.87,4.5,-1.6,459680000.0
2026-03-02 12:00:00,14.5,342.0,3.35,3.6,-2.6,495900000.0
2026-03-02 13:00:00,13.3,342.0,3.09,2.5,-0.4,454860000.00000006
2026-03-02 14:00:00,12.0,331.0,2.42,4.6,-0.3,397200000.0
2026-03-02 15:00:00,11.7,328.0,2.35,4.8,0.5,383760000.0
2026-03-02 16:00:00,11.4,328.0,2.32,4.5,-0.1,373920000.0
2026-03-02 17:00:00,11.6,324.0,2.29,4.5,1.1,375840000.0
2026-03-02 18:00:00,11.7,324.0,2.31,4.5,0.8,379080000.0
2026-03-02 19:00:00,11.7,319.0,2.24,4.7,-0.5,373230000.0
2026-03-02 20:00:00,15.1,318.0,2.97,2.9,0.5,480180000.0
2026-03-02 21:00:00,15.7,314.0,3.1,4.1,-0.6,492980000.0
2026-03-02 22:00:00,17.0,319.0,3.5,3.9,1.4,542300000.0
2026-03-02 23:00:00,17.5,321.0,3.57,5.7,2.9,561750000.0
2026-03-03 00:00:00,18.1,329.0,3.86,6.0,3.4,595490000.0
2026-03-03 01:00:00,14.6,347.0,3.44,7.9,5.6,506620000.0
2026-03-03 02:00:00,13.6,352.0,3.24,9.3,2.4,478720000.0
2026-03-03 03:00:00,11.8,357.0,2.82,9.8,-3.1,421260000.00000006
2026-03-03 04:00:00,9.6,358.0,2.28,10.0,-2.4,343680000.0
2026-03-03 05:00:00,10.0,359.0,2.41,9.4,-0.6,359000000.0
2026-03-03 06:00:00,10.1,367.0,2.54,9.1,1.3,370670000.0
2026-03-03 07:00:00,9.6,366.0,2.47,8.3,0.3,351360000.0
2026-03-03 08:00:00,9.0,379.0,2.44,8.4,-1.4,341100000.0
2026-03-03 09:00:00,8.7,375.0,2.34,9.0,-2.9,326249999.99999994
2026-03-03 10:00:00,8.2,361.0,2.12,8.8,1.7,296020000.0
2026-03-03 11:00:00,8.5,362.0,2.12,8.8,6.2,307700000.0
2026-03-03 12:00:00,7.5,380.0,2.15,9.6,1.6,285000000.0
2026-03-03 13:00:00,9.4,390.0,2.87,8.4,1.8,366600000.0
2026-03-03 14:00:00,9.0,385.0,2.71,8.8,-1.7,346500000.0
2026-03-03 15:00:00,8.6,406.0,2.76,10.6,-2.2,349160000.0
2026-03-03 16:00:00,8.8,398.0,2.71,10.5,2.4,350240000.0
2026-03-03 17:00:00,9.5,405.0,2.98,10.3,-4.0,384750000.0
2026-03-03 18:00:00,8.1,401.0,2.47,10.2,6.9,324810000.0
2026-03-03 19:00:00,8.2,400.0,2.59,9.4,-1.3,327999999.99999994
2026-03-03 20:00:00,8.8,412.0,2.87,9.4,-8.9,362560000.00000006
2026-03-03 21:00:00,8.6,414.0,2.87,8.9,-4.4,356039999.99999994
2026-03-03 22:00:00,7.7,411.0,2.6,8.7,-0.6,316470000.0
2026-03-03 23:00:00,7.1,408.0,2.43,7.9,4.2,289680000.0
2026-03-04 00:00:00,6.3,403.0,2.14,7.3,3.5,253890000.0
2026-03-04 01:00:00,6.2,422.0,2.14,7.4,1.8,261640000.0
2026-03-04 02:00:00,5.8,407.0,1.87,7.2,4.4,236060000.0
2026-03-04 03:00:00,6.6,427.0,2.26,7.1,1.1,281820000.0
2026-03-04 04:00:00,7.1,429.0,2.44,7.2,-4.0,304589999.99999994
2026-03-04 05:00:00,6.4,430.0,2.23,6.4,4.0,275200000.0
2026-03-04 06:00:00,6.3,419.0,2.12,6.3,3.1,263969999.99999997
2026-03-04 07:00:00,6.0,414.0,1.99,6.0,0.5,248400000.0
2026-03-04 08:00:00,5.9,427.0,2.06,6.0,-1.2,251930000.00000003
2026-03-04 09:00:00,5.8,434.0,2.07,6.0,-3.6,251719999.99999997
2026-03-04 10:00:00,4.8,398.0,1.49,5.3,1.0,191040000.0
2026-03-04 11:00:00,5.0,421.0,1.7,5.6,-0.3,210500000.0
2026-03-04 12:00:00,4.8,404.0,1.51,5.9,2.2,193919999.99999997
2026-03-04 13:00:00,5.2,427.0,1.82,5.6,1.5,222040000.0
2026-03-04 14:00:00,4.9,423.0,1.7,5.7,1.9,207270000.00000003
2026-03-04 15:00:00,4.5,402.0,1.44,5.7,3.3,180900000.0
2026-03-04 16:00:00,5.5,420.0,1.91,5.5,2.6,231000000.0
2026-03-04 17:00:00,5.6,410.0,1.89,4.9,0.9,229600000.0
2026-03-04 18:00:00,5.2,410.0,1.75,4.9,-0.1,213200000.0
2026-03-04 19:00:00,5.2,404.0,1.71,4.5,1.6,210080000.00000003
2026-03-04 20:00:00,5.0,416.0,1.72,4.9,0.7,208000000.0
2026-03-04 21:00:00,4.9,408.0,1.63,4.7,1.8,199920000.0
2026-03-04 22:00:00,4.9,425.0,1.71,5.1,0.0,208250000.0
2026-03-04 23:00:00,4.7,413.0,1.55,5.0,2.7,194110000.0
2026-03-05 00:00:00,4.6,428.0,1.62,5.1,1.0,196880000.0
2026-03-05 01:00:00,4.9,409.0,1.58,4.7,-1.6,200410000.0
2026-03-05 02:00:00,4.8,409.0,1.54,4.5,0.6,196319999.99999997
2026-03-05 03:00:00,4.8,399.0,1.47,4.5,1.6,191519999.99999997
2026-03-05 04:00:00,4.7,403.0,1.45,4.6,3.3,189410000.0
2026-03-05 05:00:00,4.4,405.0,1.37,4.8,-0.3,178200000.00000003
2026-03-05 06:00:00,4.5,405.0,1.41,4.7,-1.2,182250000.0
2026-03-05 07:00:00,4.3,408.0,1.35,4.4,2.0,175440000.0
2026-03-05 08:00:00,4.2,401.0,1.28,4.4,1.1,168420000.0
2026-03-05 09:00:00,4.0,392.0,1.18,4.2,2.6,156800000.0
2026-03-05 10:00:00,3.5,386.0,0.99,4.2,3.1,135100000.0
2026-03-05 11:00:00,4.1,401.0,1.24,4.5,1.7,164410000.0
2026-03-05 12:00:00,3.8,380.0,1.03,4.5,-1.1,144400000.0
2026-03-05 13:00:00,4.0,380.0,1.08,4.4,-0.8,152000000.0
2026-03-05 14:00:00,4.2,381.0,1.12,4.4,0.6,160020000.0
2026-03-05 15:00:00,4.4,383.0,1.17,4.6,1.6,168520000.0
2026-03-05 16:00:00,4.0,372.0,1.04,4.5,2.1,148800000.0
2026-03-05 17:00:00,3.5,362.0,0.89,4.6,1.9,126700000.0
2026-03-05 18:00:00,3.8,359.0,0.94,4.7,0.7,136420000.0
2026-03-05 19:00:00,3.6,356.0,0.86,4.6,-0.1,128160000.00000001
2026-03-05 20:00:00,3.9,356.0,0.94,4.5,1.5,138840000.0
2026-03-05 21:00:00,4.1,359.0,1.01,4.6,1.0,147190000.0
2026-03-05 22:00:00,4.1,359.0,1.02,4.6,1.1,147190000.0
2026-03-05 23:00:00,4.5,362.0,1.09,4.6,1.6,162900000.0
2026-03-06 00:00:00,4.7,358.0,1.15,4.6,0.2,168260000.0
2026-03-06 01:00:00,5.2,354.0,1.31,4.4,-0.1,184080000.0
2026-03-06 02:00:00,5.5,352.0,1.35,4.6,0.3,193600000.0
2026-03-06 03:00:00,5.5,348.0,1.32,4.7,-1.9,191400000.0
2026-03-06 04:00:00,5.3,340.0,1.24,4.9,0.6,180200000.0
2026-03-06 05:00:00,6.2,346.0,1.51,5.6,1.4,214520000.00000003
2026-03-06 06:00:00,10.9,359.0,2.8,8.2,3.3,391310000.0
2026-03-06 07:00:00,22.8,373.0,6.08,2.7,-1.1,850440000.0
2026-03-06 08:00:00,22.1,372.0,5.72,2.1,-0.6,822120000.0000001
2026-03-06 09:00:00,20.4,366.0,5.18,2.9,0.4,746640000.0
2026-03-06 10:00:00,19.1,364.0,4.78,2.7,0.8,695240000.0
2026-03-06 11:00:00,16.8,358.0,4.0,3.8,-0.9,601440000.0
2026-03-06 12:00:00,14.0,354.0,3.12,5.7,-2.6,495600000.0
2026-03-06 13:00:00,13.9,353.0,3.09,5.4,-3.7,490670000.0
2026-03-06 14:00:00,13.1,344.0,2.74,5.3,-3.9,450639999.99999994
2026-03-06 15:00:00,7.9,337.0,1.61,6.7,-3.0,266230000.00000003
2026-03-06 16:00:00,7.5,336.0,1.53,6.9,-2.3,252000000.0
2026-03-06 17:00:00,8.6,337.0,1.78,7.3,-1.7,289820000.0
2026-03-06 18:00:00,8.2,334.0,1.68,7.8,-2.7,273880000.0
2026-03-06 19:00:00,9.7,332.0,1.96,7.5,-1.0,322039999.99999994
2026-03-06 20:00:00,10.3,334.0,2.17,7.6,-1.2,344020000.0
2026-03-06 21:00:00,12.7,349.0,2.81,8.1,-6.0,443230000.0
2026-03-06 22:00:00,13.2,347.0,2.89,8.6,-6.8,458039999.99999994
2026-03-06 23:00:00,10.7,357.0,2.5,9.8,-6.7,381989999.99999994
2026-03-07 00:00:00,5.6,385.0,1.57,11.5,-7.9,215600000.0
2026-03-07 01:00:00,4.9,406.0,1.65,11.7,-6.8,198940000.0
2026-03-07 02:00:00,4.6,404.0,1.62,11.6,-6.4,185840000.0
2026-03-07 03:00:00,5.3,432.0,1.98,11.2,-0.8,228960000.0
2026-03-07 04:00:00,5.8,444.0,2.25,10.8,0.6,257519999.99999997
2026-03-07 05:00:00,6.5,422.0,2.37,9.8,-3.2,274300000.0
2026-03-07 06:00:00,6.2,416.0,2.14,10.6,2.3,257920000.00000003
2026-03-07 07:00:00,7.6,439.0,2.86,9.1,-1.6,333639999.99999994
2026-03-07 08:00:00,7.7,444.0,2.93,8.9,-1.8,341880000.0
2026-03-07 09:00:00,6.8,440.0,2.52,9.8,0.2,299200000.0
2026-03-07 10:00:00,6.8,438.0,2.46,11.2,1.9,297840000.0
2026-03-07 11:00:00,6.7,440.0,2.47,12.1,3.3,294800000.0
2026-03-07 12:00:00,6.2,439.0,2.27,11.8,2.8,272180000.0
2026-03-07 13:00:00,6.0,465.0,2.48,11.9,2.6,279000000.0
2026-03-07 14:00:00,6.1,470.0,2.61,10.9,3.0,286700000.0
2026-03-07 15:00:00,5.8,482.0,2.63,9.3,1.7,279560000.0
2026-03-07 16:00:00,5.3,529.0,2.97,8.4,-4.2,280370000.0
2026-03-07 17:00:00,5.4,554.0,3.28,7.5,-2.7,299160000.00000006
2026-03-07 18:00:00,5.5,592.0,3.79,7.2,0.3,325600000.0
2026-03-07 19:00:00,4.7,600.0,3.26,7.5,-3.2,282000000.0
2026-03-07 20:00:00,4.2,647.0,3.46,6.7,-0.3,271740000.0
2026-03-07 21:00:00,3.6,636.0,3.01,5.9,-0.7,228960000.0
2026-03-07 22:00:00,4.0,636.0,3.27,6.2,1.1,254400000.0
2026-03-07 23:00:00,3.9,607.0,2.85,7.0,-1.9,236729999.99999997
2026-03-08 00:00:00,4.1,612.0,3.07,6.8,-2.7,250919999.99999997
2026-03-08 01:00:00,4.4,602.0,3.21,6.4,-0.8,264880000.00000003
2026-03-08 02:00:00,4.5,589.0,3.12,6.6,0.4,265050000.0
2026-03-08 03:00:00,4.0,558.0,2.36,7.6,-1.7,223200000.0
2026-03-08 04:00:00,4.4,561.0,2.65,7.5,-4.1,246840000.0
2026-03-08 05:00:00,4.4,563.0,2.75,7.5,-4.0,247720000.00000003
2026-03-08 06:00:00,4.3,556.0,2.64,7.9,-3.0,239079999.99999997
2026-03-08 07:00:00,4.1,551.0,2.64,8.1,-2.0,225910000.0
2026-03-08 08:00:00,4.5,551.0,2.81,7.9,3.2,247950000.0
2026-03-08 09:00:00,4.6,567.0,2.95,7.9,2.2,260819999.99999997
2026-03-08 10:00:00,4.2,544.0,2.63,7.7,-0.2,228480000.00000003
2026-03-08 11:00:00,4.6,536.0,2.76,7.8,2.4,246560000.0
2026-03-08 12:00:00,5.0,522.0,2.83,7.4,0.2,261000000.0
2026-03-08 13:00:00,5.9,539.0,3.41,8.2,-3.9,318010000.00000006
2026-03-08 14:00:00,5.2,520.0,2.87,8.7,-2.6,270400000.0
2026-03-08 15:00:00,6.3,497.0,3.24,9.5,-0.5,313110000.0
2026-03-08 16:00:00,6.7,489.0,3.23,8.8,-3.5,327630000.0
2026-03-08 17:00:00,7.0,489.0,3.42,8.4,-2.2,342300000.0
2026-03-08 18:00:00,7.6,482.0,3.47,7.7,-0.8,366320000.0
2026-03-08 19:00:00,5.0,501.0,2.48,6.2,0.7,250500000.0
2026-03-08 20:00:00,3.6,492.0,1.72,4.9,0.4,177120000.0
2026-03-08 21:00:00,3.6,493.0,1.73,4.8,-0.2,177480000.0
2026-03-08 22:00:00,3.6,511.0,1.86,4.5,-0.7,183960000.0
2026-03-08 23:00:00,3.8,506.0,1.93,4.7,-0.9,192280000.0
2026-03-09 00:00:00,3.4,482.0,1.6,4.6,-0.2,163880000.0
2026-03-09 01:00:00,3.6,486.0,1.7,4.5,-0.4,174960000.0
2026-03-09 02:00:00,3.6,493.0,1.79,4.3,0.3,177480000.0
2026-03-09 03:00:00,4.0,498.0,2.01,4.7,1.2,199200000.0
2026-03-09 04:00:00,4.1,489.0,1.98,4.9,1.1,200490000.0
2026-03-09 05:00:00,4.0,507.0,2.08,5.1,2.3,202800000.0
2026-03-09 06:00:00,4.1,491.0,2.01,5.2,2.0,201310000.0
2026-03-09 07:00:00,4.1,488.0,1.98,5.2,0.9,200079999.99999997
2026-03-09 08:00:00,4.1,498.0,2.01,5.3,2.6,204179999.99999997
2026-03-09 09:00:00,4.1,492.0,1.95,5.5,2.8,201719999.99999997
2026-03-09 10:00:00,4.1,479.0,1.87,5.2,0.8,196390000.0
2026-03-09 11:00:00,3.4,476.0,1.52,5.4,-1.8,161840000.0
2026-03-09 12:00:00,3.5,471.0,1.56,4.9,-2.1,164850000.0
2026-03-09 13:00:00,3.7,466.0,1.64,4.0,-2.0,172420000.0
2026-03-09 14:00:00,3.6,461.0,1.56,4.3,-1.6,165960000.0
2026-03-09 15:00:00,3.5,454.0,1.48,4.3,-2.0,158900000.0
2026-03-09 16:00:00,3.5,449.0,1.41,4.3,0.5,157150000.0
2026-03-09 17:00:00,3.0,430.0,1.08,4.7,-1.4,129000000.0
2026-03-09 18:00:00,3.2,446.0,1.21,4.9,-2.0,142720000.0
2026-03-09 19:00:00,3.2,452.0,1.25,4.8,-2.1,144640000.0
2026-03-09 20:00:00,3.2,444.0,1.23,4.6,-0.4,142080000.00000003
